file,K_percent,U_ppm,Th_ppm,w_PADK,w_PADU,w_PADTh,fit_r2
spect_000823.spc,160.079,58.553,1777.735,21.1589,0.0000,15.4493,-0.1390
spect_000824.spc,236.807,393.012,121.683,33.1189,8.4979,0.0000,0.3771
spect_000825.spc,27.223,52.780,3099.842,0.0000,0.0000,27.7788,-0.3803
spect_000826.spc,187.241,80.314,2851.927,23.7554,0.0000,25.0165,-3.2838
spect_000827.spc,269.257,70.345,1151.666,37.9547,0.0000,9.4566,-1.2523
spect_000828.spc,442.795,110.867,1579.296,62.8215,0.0000,12.7227,-0.1892
spect_000829.spc,143.947,89.700,4018.865,15.9136,0.0000,35.6523,-4.7801
spect_000830.spc,211.966,70.495,1894.248,28.6085,0.0000,16.3239,-2.7304
spect_000831.spc,450.067,90.670,166.886,65.7032,0.0000,0.0000,-0.1588
spect_000832.spc,355.042,119.823,3286.796,47.7726,0.0000,28.3668,-5.7354
spect_000833.spc,353.993,76.776,488.017,51.2189,0.0000,3.2075,0.0408
spect_000834.spc,174.078,50.421,66.055,25.3483,0.3778,0.0000,0.4567
spect_000835.spc,394.350,84.142,453.004,57.1747,0.0000,2.7581,0.3298
spect_000836.spc,451.440,98.861,684.414,65.2387,0.0000,4.6483,-0.5171
spect_000837.spc,113.390,304.160,785.222,14.4951,6.6532,6.4432,0.2972
spect_000838.spc,197.090,334.681,172.365,27.4462,7.2327,0.6334,0.3670
spect_000839.spc,171.043,62.414,1889.729,22.6206,0.0000,16.4197,-5.0031
spect_000840.spc,136.286,73.759,3075.466,16.0050,0.0000,27.1961,-4.6977
spect_000841.spc,209.740,99.917,3844.819,25.7736,0.0000,33.8682,-4.5848
spect_000842.spc,313.036,106.980,2985.059,42.0085,0.0000,25.7940,-1.2296
spect_000843.spc,355.191,91.340,1424.112,50.1903,0.0000,11.6196,-2.7787
spect_000844.spc,429.296,95.572,752.786,61.9075,0.0000,5.3369,-0.8266
spect_000845.spc,44.193,48.964,2633.504,3.0853,0.0000,23.5296,-0.4291
spect_000846.spc,196.811,39.650,72.978,28.7315,0.0000,0.0000,-0.1488
spect_000847.spc,28.625,43.069,2447.497,1.0444,0.0000,21.9092,-0.6467
spect_000848.spc,57.599,229.537,367.599,7.0950,5.2407,2.9251,0.3730
spect_000849.spc,271.798,67.185,912.732,38.6342,0.0000,7.2999,-1.0610
spect_000850.spc,61.614,39.182,1771.662,6.7454,0.0000,15.7230,-0.3434
spect_000851.spc,414.198,107.089,1698.265,58.4801,0.0000,13.8877,-1.3880
spect_000852.spc,415.484,99.212,1167.211,59.3514,0.0000,9.1089,-2.4532
spect_000853.spc,135.258,40.006,883.581,18.6736,0.0000,7.4931,-3.2492
spect_000854.spc,431.409,98.399,910.435,62.0141,0.0000,6.7472,-0.3309
spect_000855.spc,152.622,211.738,1170.783,20.1781,4.0405,9.8725,0.1674
spect_000856.spc,191.810,72.975,2314.019,25.1166,0.0000,20.1651,-0.2563
spect_000857.spc,343.798,256.908,145.889,49.4007,4.6179,0.0000,0.3800
spect_000858.spc,207.796,85.614,2935.288,26.6588,0.0000,25.6974,-0.9954
spect_000859.spc,100.442,43.312,1544.824,12.7240,0.0000,13.5541,-3.4956
spect_000860.spc,414.293,133.248,3406.001,56.2973,0.0000,29.2410,-2.4999
spect_000861.spc,396.791,106.024,1851.354,55.7336,0.0000,15.3221,-0.3867
spect_000862.spc,72.616,43.838,1935.084,8.1464,0.0000,17.1556,-2.4009
spect_000863.spc,221.111,59.586,1064.608,31.0151,0.0000,8.8344,-1.2107
spect_000864.spc,66.604,63.453,3293.411,5.5188,0.0000,29.3879,-2.1493
spect_000865.spc,111.139,70.479,3182.818,12.1837,0.0000,28.2451,-0.5704
spect_000866.spc,293.674,75.288,1162.300,41.5171,0.0000,9.4708,-1.8401
spect_000867.spc,454.070,91.477,168.371,66.2876,0.0000,0.0000,0.4115
spect_000868.spc,223.525,97.596,3516.852,28.2144,0.0000,30.8736,-0.8804
spect_000869.spc,376.926,81.919,530.688,54.5228,0.0000,3.5146,-0.4912
spect_000870.spc,275.828,98.323,2895.377,36.6742,0.0000,25.1118,-1.2973
spect_000871.spc,109.323,58.484,2422.437,12.8958,0.0000,21.4148,-5.2183
spect_000872.spc,237.855,257.134,108.721,33.8439,5.1487,0.0000,0.3655
spect_000873.spc,140.534,371.018,85.729,19.0753,8.4339,0.0000,0.4207
spect_000874.spc,128.975,99.643,361.766,18.1436,1.6970,2.7617,0.2015
spect_000875.spc,59.896,60.663,3196.975,4.6604,0.0000,28.5432,-3.3860
spect_000876.spc,202.292,63.178,1539.964,27.6474,0.0000,13.1709,-0.3191
spect_000877.spc,135.174,56.757,1978.964,17.2524,0.0000,17.3415,-0.5789
spect_000878.spc,334.310,102.614,2427.696,45.8411,0.0000,20.7121,-1.7262
spect_000879.spc,124.678,173.768,1146.410,16.2478,3.2487,9.7749,0.1599
spect_000880.spc,177.255,72.540,2471.775,22.7818,0.0000,21.6319,-0.5361
spect_000881.spc,27.400,47.162,2730.570,0.5009,0.0000,24.4583,-2.3549
spect_000882.spc,429.375,86.502,159.214,62.6825,0.0000,0.0000,-0.5827
spect_000883.spc,414.343,97.595,1076.206,59.3013,0.0000,8.2945,-0.8191
spect_000884.spc,142.335,53.220,1656.319,18.7162,0.0000,14.4169,-5.6866
spect_000885.spc,284.098,63.221,496.459,40.9711,0.0000,3.5164,-1.1015
spect_000886.spc,435.779,99.761,943.486,62.6116,0.0000,7.0298,-1.4074
spect_000887.spc,371.204,82.668,652.785,53.5278,0.0000,4.6315,0.2268
spect_000888.spc,184.360,49.107,850.114,25.9083,0.0000,7.0285,-1.8649
spect_000889.spc,278.328,88.244,2204.991,37.9285,0.0000,18.8964,-4.7808
spect_000890.spc,130.477,38.068,818.072,18.0578,0.0000,6.9200,-1.1775
spect_000891.spc,34.077,45.264,2521.190,1.7480,0.0000,22.5535,0.1381
spect_000892.spc,27.755,53.811,3160.379,0.0000,0.0000,28.3213,-0.4282
spect_000893.spc,234.339,50.496,301.578,33.9340,0.0000,1.9302,0.2433
spect_000894.spc,148.712,50.439,1393.026,19.9889,0.0000,12.0284,-0.8829
spect_000895.spc,186.515,65.572,1898.144,24.8760,0.0000,16.4438,-4.6313
spect_000896.spc,139.231,39.611,378.529,19.8784,0.1616,2.9333,0.1513
spect_000897.spc,197.579,154.618,786.495,27.5019,2.5607,6.3207,0.1465
spect_000898.spc,33.026,64.029,3760.540,0.0000,0.0000,33.6996,-3.0227
spect_000899.spc,174.808,81.324,3076.931,21.6450,0.0000,27.0809,-2.0482
spect_000900.spc,259.462,103.229,3425.192,33.5958,0.0000,29.9297,-4.5156
spect_000901.spc,447.943,90.242,166.098,65.3931,0.0000,0.0000,0.3107
spect_000902.spc,145.538,35.787,476.450,20.7030,0.0000,3.7984,-2.4854
spect_000903.spc,390.674,113.272,2403.050,54.1282,0.0000,20.3026,-2.8347
spect_000904.spc,289.250,72.624,1044.856,41.0203,0.0000,8.4297,-1.1719
spect_000905.spc,36.100,69.989,4110.589,0.0000,0.0000,36.8365,-2.6399
spect_000906.spc,162.902,39.473,495.152,23.2222,0.0000,3.9087,-1.1193
spect_000907.spc,451.298,109.631,1389.806,64.3104,0.0000,10.9907,-1.5905
spect_000908.spc,117.183,204.500,1221.029,14.9272,4.0142,10.4433,0.1930
spect_000909.spc,489.517,119.358,1536.423,69.7195,0.0000,12.1815,-2.7818
spect_000910.spc,467.722,121.564,1959.318,65.9835,0.0000,16.0563,-3.7183
spect_000911.spc,104.193,51.873,2056.128,12.6157,0.0000,18.1386,-0.2539
spect_000912.spc,372.677,122.881,3260.978,50.3887,0.0000,28.0759,-3.0283
spect_000913.spc,77.948,117.089,1704.116,8.9153,1.8668,14.9944,0.1568
spect_000914.spc,231.390,86.472,2689.531,30.4305,0.0000,23.4092,-5.3178
spect_000915.spc,320.948,117.672,3582.320,42.3991,0.0000,31.1374,-3.8147
spect_000916.spc,11.350,116.820,975.978,0.0000,2.4563,8.6488,0.3456
spect_000917.spc,433.926,87.419,160.901,63.3469,0.0000,0.0000,-0.0235
spect_000918.spc,341.748,122.077,3604.080,45.4174,0.0000,31.2637,-4.0514
spect_000919.spc,423.308,123.503,2654.042,58.5849,0.0000,22.4504,-1.3456
spect_000920.spc,451.433,90.946,167.393,65.9027,0.0000,0.0000,-0.3364
spect_000921.spc,43.001,50.755,1025.440,4.8703,0.6566,9.0525,0.1324
spect_000922.spc,126.649,81.763,3721.578,13.7624,0.0000,33.0372,-2.4261
spect_000923.spc,410.070,115.978,2331.756,57.0606,0.0000,19.5969,-1.0500
spect_000924.spc,347.924,78.203,658.861,50.1103,0.0000,4.7637,0.2197
spect_000925.spc,367.264,119.428,3104.675,49.7970,0.0000,26.6887,-2.1260
spect_000926.spc,309.192,62.290,114.649,45.1375,0.0000,0.0000,0.1219
spect_000927.spc,275.583,91.254,2436.716,37.2283,0.0000,20.9889,-3.0110
spect_000928.spc,58.032,209.424,1297.949,6.1024,4.3919,11.3185,0.2686
spect_000929.spc,336.879,83.621,1154.071,47.8557,0.0000,9.2528,-1.7568
spect_000930.spc,36.245,61.182,3533.337,0.7638,0.0000,31.6462,-0.6640
spect_000931.spc,355.621,121.990,3420.915,47.6849,0.0000,29.5707,-3.1049
spect_000932.spc,23.454,45.473,2670.693,0.0000,0.0000,23.9331,-3.0297
spect_000933.spc,447.948,90.243,166.100,65.3938,0.0000,0.0000,0.0342
spect_000934.spc,464.776,110.363,1265.216,66.4448,0.0000,9.8257,-1.1110
spect_000935.spc,241.483,232.698,107.597,34.4793,4.5294,0.0000,0.3344
spect_000936.spc,32.442,62.897,3694.064,0.0000,0.0000,33.1039,-1.7777
spect_000937.spc,292.358,182.638,456.827,41.7484,2.9183,3.0279,0.2711
spect_000938.spc,275.113,101.397,3105.331,36.2994,0.0000,27.0018,-4.8578
spect_000939.spc,33.607,30.578,1567.756,2.9057,0.0000,13.9831,-0.0753
spect_000940.spc,159.916,53.056,1420.712,21.5943,0.0000,12.2400,0.0035
spect_000941.spc,65.476,323.410,533.799,7.6683,7.4537,4.3138,0.3920
spect_000942.spc,314.465,63.352,116.604,45.9073,0.0000,0.0000,-0.8206
spect_000943.spc,124.827,49.996,1669.593,16.1349,0.0000,14.5946,-2.2058
spect_000944.spc,376.037,76.258,172.228,54.8537,0.0000,0.2948,-0.1526
spect_000945.spc,273.735,80.230,103.962,39.8559,0.6173,0.0000,0.2696
spect_000946.spc,145.321,29.276,53.885,21.2147,0.0000,0.0000,0.2836
spect_000947.spc,250.102,66.420,94.312,36.4439,0.3946,0.0000,0.4364
spect_000948.spc,103.221,76.029,3646.674,10.4275,0.0000,32.4419,-0.6983
spect_000949.spc,419.548,121.570,2575.837,58.1348,0.0000,21.7598,-2.2659
spect_000950.spc,415.962,83.800,154.240,60.7243,0.0000,0.0000,-0.1070
spect_000951.spc,56.512,251.246,433.405,6.7657,5.7562,3.5019,0.3850
spect_000952.spc,220.052,52.297,601.940,31.4552,0.0000,4.6782,-2.0797
spect_000953.spc,365.731,94.707,1509.278,51.6245,0.0000,12.3501,-0.5671
spect_000954.spc,374.938,106.760,2178.900,52.1117,0.0000,18.3398,-1.4265
spect_000955.spc,50.448,44.237,2244.689,4.5015,0.0000,20.0130,0.1262
spect_000956.spc,106.780,21.724,53.468,15.5704,0.0000,0.1247,-0.5165
spect_000957.spc,279.796,92.098,2437.932,37.8438,0.0000,20.9858,-3.0625
spect_000958.spc,264.649,185.184,111.069,38.0806,3.2452,0.0000,0.4024
spect_000959.spc,222.738,99.997,3683.811,27.8845,0.0000,32.3773,-3.4758
spect_000960.spc,429.936,87.368,208.655,62.7010,0.0000,0.4426,0.4325
spect_000961.spc,254.022,70.391,1349.529,35.4688,0.0000,11.2863,-0.8340
spect_000962.spc,363.623,97.439,1714.722,51.0516,0.0000,14.2042,-4.1429
spect_000963.spc,131.146,82.626,215.249,18.7120,1.3224,1.4506,0.2691
spect_000964.spc,128.388,145.653,1106.797,16.9575,2.5528,9.4313,0.1342
spect_000965.spc,347.660,88.374,1326.704,49.2126,0.0000,10.7689,-1.2097
spect_000966.spc,87.947,49.387,2101.544,10.1778,0.0000,18.6011,0.0678
spect_000967.spc,57.125,45.704,2255.164,5.4659,0.0000,20.0850,-4.0183
spect_000968.spc,111.272,59.483,2462.724,13.1295,0.0000,21.7705,-3.6140
spect_000969.spc,442.184,124.414,2472.127,61.5836,0.0000,20.7519,-2.5257
spect_000970.spc,412.839,111.400,1997.275,57.8964,0.0000,16.5805,-1.1994
spect_000971.spc,127.345,112.221,939.416,17.1452,1.7970,7.9570,0.1016
spect_000972.spc,443.974,89.443,164.627,64.8137,0.0000,0.0000,-0.0518
spect_000973.spc,202.284,55.719,1052.751,28.2730,0.0000,8.7906,-3.6268
spect_000974.spc,369.480,117.321,2938.659,50.3351,0.0000,25.1887,-1.5288
spect_000975.spc,308.760,113.606,391.023,44.5261,1.1626,2.4446,0.2922
spect_000976.spc,437.811,94.248,557.351,63.4059,0.0000,3.5514,0.3050
spect_000977.spc,122.890,31.184,465.414,17.4001,0.0000,3.7747,-1.7118
spect_000978.spc,414.590,83.523,153.731,60.5242,0.0000,0.0000,0.2749
spect_000979.spc,153.650,46.974,1103.535,21.0844,0.0000,9.4093,-1.0250
spect_000980.spc,87.037,249.937,828.245,10.7831,5.4277,6.9618,0.2909
spect_000981.spc,214.049,60.310,1202.218,29.8037,0.0000,10.0951,-0.3585
spect_000982.spc,59.853,66.824,3599.990,4.1357,0.0000,32.1667,-0.4415
spect_000983.spc,407.900,98.685,1229.817,58.1601,0.0000,9.6970,-1.2369
spect_000984.spc,234.711,96.997,3334.663,30.0871,0.0000,29.1983,-1.6538
spect_000985.spc,402.382,97.898,150.856,58.6711,0.4143,0.0000,0.4778
spect_000986.spc,33.976,65.871,3868.715,0.0000,0.0000,34.6690,-1.5299
spect_000987.spc,32.039,62.115,3648.141,0.0000,0.0000,32.6924,-0.4374
spect_000988.spc,10.228,246.208,409.230,0.0000,5.8645,3.4350,0.5026
spect_000989.spc,393.594,112.271,2300.336,54.6878,0.0000,19.3694,-2.6214
spect_000990.spc,163.654,84.839,3449.231,19.5325,0.0000,30.4653,-4.5662
spect_000991.spc,283.871,99.496,2869.166,37.8859,0.0000,24.8493,-4.0600
spect_000992.spc,274.727,61.647,513.464,39.5766,0.0000,3.7005,-0.2073
spect_000993.spc,56.251,46.399,2311.731,5.2652,0.0000,20.5964,-0.2182
spect_000994.spc,181.073,90.681,3608.054,21.8796,0.0000,31.8351,-1.4108
spect_000995.spc,34.505,66.898,3929.021,0.0000,0.0000,35.2094,-0.4290
spect_000996.spc,345.468,112.098,2904.569,46.8620,0.0000,24.9623,-3.3719
spect_000997.spc,248.129,92.534,2871.490,32.6482,0.0000,24.9894,-5.9231
spect_000998.spc,361.782,95.458,332.764,52.4796,0.4814,1.7684,0.3489
spect_000999.spc,461.174,99.422,596.560,66.7773,0.0000,3.8260,0.2370
spect_001000.spc,340.622,79.760,853.968,48.7898,0.0000,6.5422,0.0418
spect_001001.spc,386.391,93.040,1136.117,55.1304,0.0000,8.9263,-0.4592
spect_001002.spc,36.860,48.095,2670.525,1.9636,0.0000,23.8869,-0.4966
spect_001003.spc,167.501,65.995,2168.948,21.7428,0.0000,18.9419,-0.7569
spect_001004.spc,22.448,85.015,2417.610,0.0000,1.0749,21.6225,0.2559
spect_001005.spc,60.535,14.189,152.684,8.6697,0.0000,1.1709,0.0427
spect_001006.spc,34.632,67.144,3943.482,0.0000,0.0000,35.3390,-0.7630
spect_001007.spc,402.972,90.683,770.088,58.0297,0.0000,5.5802,-0.7040
spect_001008.spc,139.003,31.632,288.615,19.9874,0.0000,2.1314,-0.3006
spect_001009.spc,292.624,92.228,2282.380,39.9227,0.0000,19.5446,-2.2652
spect_001010.spc,372.100,125.180,3418.559,50.1016,0.0000,29.4946,-1.9761
spect_001011.spc,170.945,89.896,3686.348,20.2955,0.0000,32.5728,-5.3739
spect_001012.spc,463.916,138.787,3133.110,63.9163,0.0000,26.6221,-2.9259
spect_001013.spc,443.849,131.999,2946.344,61.2175,0.0000,25.0099,-2.1004
spect_001014.spc,224.665,119.316,96.891,32.4788,1.8201,0.0569,0.3750
spect_001015.spc,134.654,196.189,1247.133,17.5021,3.7151,10.6305,0.1634
spect_001016.spc,11.682,216.442,683.530,0.0000,5.0203,5.9265,0.4420
spect_001017.spc,112.256,63.631,2721.114,12.9412,0.0000,24.0904,-0.8897
spect_001018.spc,478.231,105.858,798.858,69.0153,0.0000,5.5879,-1.4692
spect_001019.spc,281.830,58.444,213.403,41.0031,0.0000,0.9791,-0.2437
spect_001020.spc,355.078,117.071,3106.556,48.0097,0.0000,26.7462,-4.6222
spect_001021.spc,288.534,107.364,3323.507,37.9844,0.0000,28.9186,-1.8106
spect_001022.spc,72.665,53.054,2536.525,7.3801,0.0000,22.5628,-0.3430
spect_001023.spc,88.964,42.660,1649.046,10.9087,0.0000,14.5294,-3.2655
spect_001024.spc,394.742,187.019,156.917,57.1747,2.6454,0.0000,0.4120
spect_001025.spc,14.858,28.806,1691.826,0.0000,0.0000,15.1611,0.2014
spect_001026.spc,346.830,95.468,1800.748,48.4813,0.0000,15.0337,-2.0142
spect_001027.spc,289.064,74.424,1164.796,40.8388,0.0000,9.5086,-0.8525
spect_001028.spc,98.392,81.009,4033.739,9.2224,0.0000,35.9379,-4.3859
spect_001029.spc,358.675,72.835,170.643,52.3129,0.0000,0.3385,0.4395
spect_001030.spc,83.275,42.436,1707.197,10.0007,0.0000,15.0712,-2.9220
spect_001031.spc,119.096,73.377,3270.379,13.2365,0.0000,29.0058,-0.4084
spect_001032.spc,446.436,125.368,2480.048,62.1961,0.0000,20.8089,-2.5880
spect_001033.spc,226.461,76.342,2090.850,30.4786,0.0000,18.0431,-5.6908
spect_001034.spc,366.829,96.882,1637.309,51.6206,0.0000,13.4976,-2.0808
spect_001035.spc,250.489,93.620,2912.235,32.9413,0.0000,25.3478,-1.5191
spect_001036.spc,124.638,43.172,1226.204,16.6775,0.0000,10.6089,-0.3552
spect_001037.spc,387.588,102.990,1770.828,54.4893,0.0000,14.6288,-3.6894
spect_001038.spc,369.604,74.460,137.050,53.9568,0.0000,0.0000,0.4331
spect_001039.spc,86.350,33.348,1074.164,11.2654,0.0000,9.3696,-1.5837
spect_001040.spc,412.484,123.815,2812.877,56.7953,0.0000,23.9145,-2.5935
spect_001041.spc,287.660,60.591,279.065,41.7724,0.0000,1.5500,0.3253
spect_001042.spc,100.551,262.091,349.808,13.3091,5.8425,2.6004,0.3433
